Chromosome	Start	End	MANE_Transcript	Near_coding_region
chr18	32018825	32018863	ENST00000217740	five_prime_UTR
chr18	32068385	32073219	ENST00000217740	three_prime_UTR
chr18	33578038	33578408	ENST00000269197	promoter
chr18	33578219	33578631	ENST00000269197	five_prime_UTR
chr18	33746596	33751195	ENST00000269197	three_prime_UTR
chr18	35041121	35041480	ENST00000300249	promoter
chr18	35041413	35041539	ENST00000300249	five_prime_UTR
chr18	35140370	35143470	ENST00000300249	three_prime_UTR
chr18	36297463	36297812	ENST00000590592	promoter
chr18	36297713	36297835	ENST00000590592	five_prime_UTR
chr18	36779531	36780220	ENST00000590592	three_prime_UTR
chr18	44680547	44680955	ENST00000649279	promoter
chr18	44680888	44681021	ENST00000649279	five_prime_UTR
chr18	44681022	44681041	ENST00000649279	5_prime_intron
chr18	44701155	44701174	ENST00000649279	5_prime_intron
chr18	44701175	44701346	ENST00000649279	five_prime_UTR
chr18	45063699	45068510	ENST00000649279	three_prime_UTR
chr18	47808957	47841826	ENST00000262160	three_prime_UTR
chr18	47896757	47896809	ENST00000262160	five_prime_UTR
chr18	47896810	47896829	ENST00000262160	5_prime_intron
chr18	47930330	47930840	ENST00000262160	promoter
chr18	47930341	47930360	ENST00000262160	5_prime_intron
chr18	47930361	47930659	ENST00000262160	five_prime_UTR
chr18	51029992	51030341	ENST00000342988	promoter
chr18	51030213	51030623	ENST00000342988	five_prime_UTR
chr18	51030624	51030643	ENST00000342988	5_prime_intron
chr18	51046900	51046919	ENST00000342988	5_prime_intron
chr18	51046920	51047046	ENST00000342988	five_prime_UTR
chr18	51078468	51085042	ENST00000342988	three_prime_UTR
chr18	52339862	52340264	ENST00000442544	promoter
chr18	52340197	52340787	ENST00000442544	five_prime_UTR
chr18	53530654	53535899	ENST00000442544	three_prime_UTR
chr18	55222185	55228030	ENST00000354452	three_prime_UTR
chr18	55228031	55228050	ENST00000354452	3_prime_intron
chr18	55228201	55228220	ENST00000354452	3_prime_intron
chr18	55228221	55228224	ENST00000354452	three_prime_UTR
chr18	55587117	55587136	ENST00000354452	five_prime_UTR
chr18	55587137	55587156	ENST00000354452	5_prime_intron
chr18	55588018	55588037	ENST00000354452	5_prime_intron
chr18	55588038	55588192	ENST00000354452	five_prime_UTR
chr18	55588101	55588441	ENST00000354452	promoter
chr18	57646426	57648487	ENST00000648908	three_prime_UTR
chr18	57731808	57731832	ENST00000648908	five_prime_UTR
chr18	57731833	57731852	ENST00000648908	5_prime_intron
chr18	57802978	57802997	ENST00000648908	5_prime_intron
chr18	57802998	57803315	ENST00000648908	five_prime_UTR
chr18	57803176	57803581	ENST00000648908	promoter
chr18	58043960	58044365	ENST00000400345	promoter
chr18	58044226	58044660	ENST00000400345	five_prime_UTR
chr18	58396270	58401539	ENST00000400345	three_prime_UTR
chr18	60371062	60371350	ENST00000299766	three_prime_UTR
chr18	60372350	60372775	ENST00000299766	five_prime_UTR
chr18	60372630	60372974	ENST00000299766	promoter
chr18	62325079	62325352	ENST00000586569	promoter
chr18	62325310	62325352	ENST00000586569	five_prime_UTR
chr18	62385035	62391288	ENST00000586569	three_prime_UTR
chr19	589700	589945	ENST00000251287	promoter
chr19	589881	589945	ENST00000251287	five_prime_UTR
chr19	616475	617159	ENST00000251287	three_prime_UTR
chr19	852111	852328	ENST00000263621	promoter
chr19	852396	852403	ENST00000263621	promoter
chr19	852303	852328	ENST00000263621	five_prime_UTR
chr19	856165	856243	ENST00000263621	three_prime_UTR
chr19	1205504	1205854	ENST00000326873	promoter
chr19	1205778	1206913	ENST00000326873	five_prime_UTR
chr19	1226648	1226663	ENST00000326873	three_prime_UTR
chr19	1226664	1226683	ENST00000326873	3_prime_intron
chr19	1227573	1227592	ENST00000326873	3_prime_intron
chr19	1227593	1228431	ENST00000326873	three_prime_UTR
chr19	1438161	1438425	ENST00000592588	promoter
chr19	1438429	1438511	ENST00000592588	promoter
chr19	1438396	1438425	ENST00000592588	five_prime_UTR
chr19	1438429	1438445	ENST00000592588	5_prime_intron
chr19	1440463	1440495	ENST00000592588	three_prime_UTR
chr19	1609292	1611706	ENST00000262965	three_prime_UTR
chr19	1609292	1611369	ENST00000588136	three_prime_UTR
chr19	1611370	1611389	ENST00000588136	3_prime_intron
chr19	1611684	1611703	ENST00000588136	3_prime_intron
chr19	1611704	1611706	ENST00000588136	three_prime_UTR
chr19	1650249	1650287	ENST00000262965	five_prime_UTR
chr19	1650249	1650287	ENST00000588136	five_prime_UTR
chr19	1650288	1650307	ENST00000262965	5_prime_intron
chr19	1650288	1650307	ENST00000588136	5_prime_intron
chr19	1652280	1652299	ENST00000262965	5_prime_intron
chr19	1652280	1652299	ENST00000588136	5_prime_intron
chr19	1652300	1652615	ENST00000262965	five_prime_UTR
chr19	1652300	1652615	ENST00000588136	five_prime_UTR
chr19	1652548	1652796	ENST00000262965	promoter
chr19	1652548	1652796	ENST00000588136	promoter
chr19	2428166	2430910	ENST00000325327	three_prime_UTR
chr19	2456934	2457200	ENST00000325327	promoter
chr19	2456934	2456959	ENST00000325327	five_prime_UTR
chr19	3094096	3094501	ENST00000078429	promoter
chr19	3094362	3094651	ENST00000078429	five_prime_UTR
chr19	3121180	3123999	ENST00000078429	three_prime_UTR
chr19	3594507	3595687	ENST00000375190	three_prime_UTR
chr19	3600635	3600717	ENST00000375190	five_prime_UTR
chr19	3600718	3600737	ENST00000375190	5_prime_intron
chr19	3606510	3606529	ENST00000375190	5_prime_intron
chr19	3606530	3606875	ENST00000375190	five_prime_UTR
chr19	3606740	3607087	ENST00000375190	promoter
chr19	3769089	3770620	ENST00000555633	three_prime_UTR
chr19	3771743	3772010	ENST00000555633	five_prime_UTR
chr19	3772011	3772030	ENST00000555633	5_prime_intron
chr19	3772143	3772162	ENST00000555633	5_prime_intron
chr19	3772161	3772437	ENST00000555633	promoter
chr19	3772163	3772228	ENST00000555633	five_prime_UTR
chr19	3976056	3976553	ENST00000309311	three_prime_UTR
chr19	3985332	3985377	ENST00000309311	promoter
chr19	3985381	3985681	ENST00000309311	promoter
chr19	3985361	3985377	ENST00000309311	5_prime_intron
chr19	3985381	3985463	ENST00000309311	five_prime_UTR
chr19	4043303	4047751	ENST00000322357	three_prime_UTR
chr19	4055233	4055247	ENST00000322357	five_prime_UTR
chr19	4055248	4055267	ENST00000322357	5_prime_intron
chr19	4066662	4066681	ENST00000322357	5_prime_intron
chr19	4066682	4066899	ENST00000322357	five_prime_UTR
chr19	4066774	4067080	ENST00000322357	promoter
chr19	4090321	4090597	ENST00000262948	three_prime_UTR
chr19	4123876	4124122	ENST00000262948	five_prime_UTR
chr19	4124038	4124388	ENST00000262948	promoter
chr19	4153343	4153698	ENST00000078445	promoter
chr19	4153631	4153747	ENST00000078445	five_prime_UTR
chr19	4171970	4173054	ENST00000078445	three_prime_UTR
chr19	4542593	4543600	ENST00000586582	three_prime_UTR
chr19	4558458	4558489	ENST00000586582	five_prime_UTR
chr19	4558490	4558509	ENST00000586582	5_prime_intron
chr19	4559510	4559529	ENST00000586582	5_prime_intron
chr19	4559530	4559684	ENST00000586582	five_prime_UTR
chr19	4559617	4559973	ENST00000586582	promoter
chr19	4815932	4816238	ENST00000248244	three_prime_UTR
chr19	4818378	4818516	ENST00000248244	five_prime_UTR
chr19	4818517	4818536	ENST00000248244	5_prime_intron
chr19	4831594	4831613	ENST00000248244	5_prime_intron
chr19	4831614	4831712	ENST00000248244	five_prime_UTR
chr19	4831622	4831971	ENST00000248244	promoter
chr19	4968847	4969252	ENST00000159111	promoter
chr19	4969113	4969230	ENST00000159111	five_prime_UTR
chr19	4969231	4969250	ENST00000159111	5_prime_intron
chr19	5016237	5016256	ENST00000159111	5_prime_intron
chr19	5016257	5016339	ENST00000159111	five_prime_UTR
chr19	5016340	5016359	ENST00000159111	5_prime_intron
chr19	5032846	5032865	ENST00000159111	5_prime_intron
chr19	5032866	5032890	ENST00000159111	five_prime_UTR
chr19	5151512	5153598	ENST00000159111	three_prime_UTR
chr19	5690021	5690370	ENST00000347512	promoter
chr19	5690295	5690327	ENST00000347512	five_prime_UTR
chr19	5690328	5690347	ENST00000347512	5_prime_intron
chr19	5690486	5690505	ENST00000347512	5_prime_intron
chr19	5690506	5690507	ENST00000347512	five_prime_UTR
chr19	5691622	5691875	ENST00000347512	three_prime_UTR
chr19	6494319	6495163	ENST00000264071	three_prime_UTR
chr19	6502213	6502309	ENST00000264071	five_prime_UTR
chr19	6502237	6502582	ENST00000264071	promoter
chr19	6677704	6677881	ENST00000245907	three_prime_UTR
chr19	6720590	6720941	ENST00000245907	promoter
chr19	6720590	6720650	ENST00000245907	five_prime_UTR
chr19	7112265	7117055	ENST00000302850	three_prime_UTR
chr19	7293892	7294414	ENST00000302850	five_prime_UTR
chr19	7294275	7294680	ENST00000302850	promoter
chr19	7636866	7637149	ENST00000221283	promoter
chr19	7637187	7637216	ENST00000221283	promoter
chr19	7637110	7637149	ENST00000221283	five_prime_UTR
chr19	7647811	7647873	ENST00000221283	three_prime_UTR
chr19	8321250	8321307	ENST00000600659	promoter
chr19	8321359	8321530	ENST00000600659	promoter
chr19	8321570	8321599	ENST00000600659	promoter
chr19	8321496	8321530	ENST00000600659	five_prime_UTR
chr19	8322076	8322091	ENST00000600659	three_prime_UTR
chr19	8322092	8322111	ENST00000600659	3_prime_intron
chr19	8322252	8322271	ENST00000600659	3_prime_intron
chr19	8322272	8322838	ENST00000600659	three_prime_UTR
chr19	8322923	8323340	ENST00000600659	three_prime_UTR
chr19	8390094	8390416	ENST00000328024	promoter
chr19	8390457	8390499	ENST00000328024	promoter
chr19	8390360	8390416	ENST00000328024	five_prime_UTR
chr19	8403559	8404434	ENST00000328024	three_prime_UTR
chr19	10133346	10133666	ENST00000359526	three_prime_UTR
chr19	10194900	10195191	ENST00000359526	promoter
chr19	10194900	10194953	ENST00000359526	five_prime_UTR
chr19	10717813	10718218	ENST00000389253	promoter
chr19	10718079	10718242	ENST00000389253	five_prime_UTR
chr19	10831048	10831903	ENST00000389253	three_prime_UTR
chr19	10960764	10961169	ENST00000344626	promoter
chr19	10960764	10961169	ENST00000646693	promoter
chr19	10961030	10961174	ENST00000344626	five_prime_UTR
chr19	10961030	10961174	ENST00000646693	five_prime_UTR
chr19	10961175	10961194	ENST00000344626	5_prime_intron
chr19	10961175	10961194	ENST00000646693	5_prime_intron
chr19	10984101	10984120	ENST00000344626	5_prime_intron
chr19	10984104	10984123	ENST00000646693	5_prime_intron
chr19	10984121	10984151	ENST00000344626	five_prime_UTR
chr19	10984124	10984151	ENST00000646693	five_prime_UTR
chr19	11061817	11062273	ENST00000344626	three_prime_UTR
chr19	11061817	11062273	ENST00000646693	three_prime_UTR
chr19	11089223	11089548	ENST00000558518	promoter
chr19	11089463	11089548	ENST00000558518	five_prime_UTR
chr19	11131317	11133820	ENST00000558518	three_prime_UTR
chr19	11377207	11377983	ENST00000222139	three_prime_UTR
chr19	11384208	11384531	ENST00000222139	promoter
chr19	11384208	11384314	ENST00000222139	five_prime_UTR
chr19	11435369	11435774	ENST00000677123	promoter
chr19	11435635	11435706	ENST00000677123	five_prime_UTR
chr19	11435707	11435726	ENST00000677123	5_prime_intron
chr19	11436021	11436040	ENST00000677123	5_prime_intron
chr19	11436041	11436117	ENST00000677123	five_prime_UTR
chr19	11449413	11449428	ENST00000677123	three_prime_UTR
chr19	11449429	11449448	ENST00000677123	3_prime_intron
chr19	11450626	11450645	ENST00000677123	3_prime_intron
chr19	11450646	11450968	ENST00000677123	three_prime_UTR
chr19	12699201	12701243	ENST00000425528	three_prime_UTR
chr19	12701244	12701263	ENST00000425528	3_prime_intron
chr19	12701306	12701325	ENST00000425528	3_prime_intron
chr19	12701326	12701345	ENST00000425528	three_prime_UTR
chr19	12720978	12720990	ENST00000425528	five_prime_UTR
chr19	12720991	12721010	ENST00000425528	5_prime_intron
chr19	12723229	12723248	ENST00000425528	5_prime_intron
chr19	12723249	12723365	ENST00000425528	five_prime_UTR
chr19	12723366	12723385	ENST00000425528	5_prime_intron
chr19	12723721	12724113	ENST00000425528	promoter
chr19	12723749	12723768	ENST00000425528	5_prime_intron
chr19	12723769	12723932	ENST00000425528	five_prime_UTR
chr19	12838270	12838572	ENST00000251472	promoter
chr19	12838515	12838572	ENST00000251472	five_prime_UTR
chr19	12874871	12874952	ENST00000251472	three_prime_UTR
chr19	12884422	12884884	ENST00000264834	three_prime_UTR
chr19	12887141	12887450	ENST00000264834	promoter
chr19	12887141	12887201	ENST00000264834	five_prime_UTR
chr19	12995294	12995565	ENST00000592199	promoter
chr19	12995475	12995837	ENST00000592199	five_prime_UTR
chr19	13094630	13094634	ENST00000592199	3_prime_intron
chr19	13094650	13098796	ENST00000592199	three_prime_UTR
chr19	13118012	13118361	ENST00000292431	promoter
chr19	13118264	13118454	ENST00000292431	five_prime_UTR
chr19	13118455	13118474	ENST00000292431	5_prime_intron
chr19	13135180	13135199	ENST00000292431	5_prime_intron
chr19	13135200	13135207	ENST00000292431	five_prime_UTR
chr19	13138407	13141147	ENST00000292431	three_prime_UTR
chr19	13206442	13207312	ENST00000360228	three_prime_UTR
chr19	13506225	13506479	ENST00000360228	five_prime_UTR
chr19	13506244	13506660	ENST00000360228	promoter
chr19	15159038	15160661	ENST00000263388	three_prime_UTR
chr19	15200906	15201176	ENST00000263388	promoter
chr19	15200906	15200995	ENST00000263388	five_prime_UTR
chr19	15235519	15238376	ENST00000679869	three_prime_UTR
chr19	15273100	15273133	ENST00000679869	five_prime_UTR
chr19	15273134	15273153	ENST00000679869	5_prime_intron
chr19	15332270	15332289	ENST00000679869	5_prime_intron
chr19	15332290	15332539	ENST00000679869	five_prime_UTR
chr19	15332382	15332731	ENST00000679869	promoter
chr19	16076229	16076565	ENST00000643579	promoter
chr19	16076495	16076565	ENST00000643579	five_prime_UTR
chr19	16101347	16103002	ENST00000643579	three_prime_UTR
chr19	16829182	16829420	ENST00000248054	promoter
chr19	16829398	16829420	ENST00000248054	five_prime_UTR
chr19	16878728	16880349	ENST00000248054	three_prime_UTR
chr19	18152898	18153248	ENST00000222254	promoter
chr19	18153163	18153294	ENST00000222254	five_prime_UTR
chr19	18153295	18153314	ENST00000222254	5_prime_intron
chr19	18155437	18155456	ENST00000222254	5_prime_intron
chr19	18155457	18155879	ENST00000222254	five_prime_UTR
chr19	18169295	18170532	ENST00000222254	three_prime_UTR
chr19	18782773	18782914	ENST00000222271	three_prime_UTR
chr19	18791166	18791190	ENST00000222271	promoter
chr19	18791270	18791571	ENST00000222271	promoter
chr19	18791270	18791305	ENST00000222271	five_prime_UTR
chr19	18868545	18868596	ENST00000247005	three_prime_UTR
chr19	18870308	18870576	ENST00000247005	five_prime_UTR
chr19	18870620	18870639	ENST00000247005	5_prime_intron
chr19	18878910	18878929	ENST00000247005	5_prime_intron
chr19	18879040	18879059	ENST00000247005	5_prime_intron
chr19	18879221	18879240	ENST00000247005	5_prime_intron
chr19	18879389	18879408	ENST00000247005	5_prime_intron
chr19	18880254	18880273	ENST00000247005	5_prime_intron
chr19	18880436	18880455	ENST00000247005	5_prime_intron
chr19	18884067	18884086	ENST00000247005	5_prime_intron
chr19	18884268	18884287	ENST00000247005	5_prime_intron
chr19	18893396	18893415	ENST00000247005	5_prime_intron
chr19	18893576	18893595	ENST00000247005	5_prime_intron
chr19	18895804	18895823	ENST00000247005	5_prime_intron
chr19	18896073	18896158	ENST00000247005	five_prime_UTR
chr19	18896073	18896339	ENST00000247005	promoter
chr19	29698937	29702711	ENST00000323670	three_prime_UTR
chr19	29708414	29708423	ENST00000323670	five_prime_UTR
chr19	29708424	29708443	ENST00000323670	5_prime_intron
chr19	29715105	29715124	ENST00000323670	5_prime_intron
chr19	29715125	29715261	ENST00000323670	five_prime_UTR
chr19	29715180	29715442	ENST00000323670	promoter
chr19	32830511	32830619	ENST00000023064	three_prime_UTR
chr19	32868535	32868645	ENST00000023064	five_prime_UTR
chr19	32868646	32868665	ENST00000023064	5_prime_intron
chr19	32869587	32869948	ENST00000023064	promoter
chr19	32869666	32869685	ENST00000023064	5_prime_intron
chr19	32869686	32869767	ENST00000023064	five_prime_UTR
chr19	33299934	33301337	ENST00000498907	three_prime_UTR
chr19	33302415	33302534	ENST00000498907	five_prime_UTR
chr19	33302467	33302840	ENST00000498907	promoter
chr19	35030204	35030609	ENST00000262631	promoter
chr19	35030470	35030820	ENST00000262631	five_prime_UTR
chr19	35039702	35039706	ENST00000262631	three_prime_UTR
chr19	35039707	35039726	ENST00000262631	3_prime_intron
chr19	35039777	35039796	ENST00000262631	3_prime_intron
chr19	35039797	35040449	ENST00000262631	three_prime_UTR
chr19	35717737	35718018	ENST00000420124	promoter
chr19	35718003	35718018	ENST00000420124	five_prime_UTR
chr19	35738558	35738878	ENST00000420124	three_prime_UTR
chr19	35745344	35745347	ENST00000587708	promoter
chr19	35745392	35745718	ENST00000587708	promoter
chr19	35745651	35745700	ENST00000587708	five_prime_UTR
chr19	35745701	35745720	ENST00000587708	5_prime_intron
chr19	35745815	35745834	ENST00000587708	5_prime_intron
chr19	35745835	35745930	ENST00000587708	five_prime_UTR
chr19	35746848	35747519	ENST00000587708	three_prime_UTR
chr19	38433430	38433780	ENST00000359596	promoter
chr19	38433691	38433829	ENST00000359596	five_prime_UTR
chr19	38587421	38587564	ENST00000359596	three_prime_UTR
chr19	38647311	38647716	ENST00000252699	promoter
chr19	38647649	38647745	ENST00000252699	five_prime_UTR
chr19	38729433	38730851	ENST00000252699	three_prime_UTR
chr19	38730879	38730964	ENST00000252699	three_prime_UTR
chr19	38731024	38731106	ENST00000252699	three_prime_UTR
